"3dsecure.bri.co.id","443","id","['183.91.84.153']"
"3dsecure.btn.co.id","443","id","['182.23.34.67']"
"3dsecure.btpn.com","443","id","['182.23.34.76']"
"3dsecure.bukopin.co.id","443","id","['183.91.84.137']"
"3dsecure.bw-bank.de","443","de","['160.92.96.158']"
"3dsecure.cartasi.it","443","it","['185.198.116.33']"
"3dsecure.cgbchina.com.cn","443","cn","['14.23.106.29']"
"3dsecure.cgbchina.com.cn","443","us","['14.23.106.29']"
"3dsecure.cimbniaga.com","443","id","['183.91.84.135']"
"3dsecure.credit-agricole.pl","443","pl","['193.41.231.160']"
"3dsecure.csas.cz","443","cz","['194.50.240.77', '194.50.240.205']"
"3dsecure.danamon.co.id","443","id","['183.91.84.139']"
"3dsecure.deutsche-bank.de","443","de","['64.75.29.64']"
"3dsecure.ecobank.com","8090","gh","['156.0.81.43']"
"3dsecure.garanti.com.tr","443","tr","['194.29.211.1']"
"3dsecure.garantibank.ro","443","ro","['217.68.219.14']"
"3dsecure.gpwebpay.com","443","cz","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","de","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","ie","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","lv","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","mt","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","pl","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","pt","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","sk","['193.58.72.141']"
"3dsecure.gpwebpay.com","443","unknown","['193.58.72.141']"
"3dsecure.hlb.com.my","443","my","['143.192.97.12']"
"3dsecure.hsbc.co.id","443","id","['182.23.34.73']"
"3dsecure.icscards.nl","443","de","['64.75.29.63']"
"3dsecure.icscards.nl","443","nl","['64.75.29.63']"
"3dsecure.ing.ro","443","ro","['193.17.195.84']"
"3dsecure.kapitalbank.az","443","az","['85.132.41.18']"
"3dsecure.klikbca.com","443","id","['36.37.108.36']"
"3dsecure.maybank.co.id","443","id","['182.23.34.69']"
"3dsecure.maybank.com.sg","443","sg","['206.99.153.116']"
"3dsecure.mbank.cz","443","cz","['195.187.41.223']"
"3dsecure.mbank.pl","443","au","['195.187.41.222']"
"3dsecure.mbank.pl","443","pl","['195.187.41.222']"
"3dsecure.mbank.sk","443","sk","['195.187.41.224']"
"3dsecure.mbbank.com.vn","3443","vn","['103.12.105.3']"
"3dsecure.mbfcards.com","443","my","['143.192.97.22']"
"3dsecure.metcom.ru","443","ru","['91.209.119.50']"
"3dsecure.mncbank.co.id","443","id","['182.23.34.71']"
"3dsecure.monext.fr","443","fr","['31.210.0.114']"
"3dsecure.mpay.my","443","my","['175.144.213.10']"
"3dsecure.msb.com.vn","443","vn","['103.89.120.1']"
"3dsecure.namabank.com.vn","443","vn","['103.207.32.162']"
"3dsecure.ocbcnisp.com","443","id","['183.91.84.151']"
"3dsecure.optimabank.kg","9653","kg","['195.38.22.194']"
"3dsecure.orangefinanse.com.pl","443","pl","['195.187.41.226']"
"3dsecure.panin.co.id","443","id","['183.91.84.149']"
"3dsecure.permatabank.com","443","id","['183.91.84.157']"
"3d-secure.pluscard.de","443","ad","['194.126.144.116']"
"3d-secure.pluscard.de","443","de","['194.126.144.116']"
"3d-secure.postbank.de","443","de","['84.207.246.111']"
"3dsecure.prod.enfuce.com","443","fi","['52.57.193.54', '35.156.70.205']"
"3dsecure.psa.at","443","at","['194.126.144.110']"
"3dsecure.qib.com.qa","443","qa","['78.100.42.210']"
"3dsecure.qiib.com.qa","443","qa","['213.130.111.22']"
"3dsecure.qiwi.com","443","ru","['91.232.230.67']"
"3dsecure.raiffeisen.al","443","al","['195.85.198.12']"
"3dsecure.raiffeisenbank.rs","443","rs","['195.85.198.12']"
"3dsecure.rhb.com.my","443","my","['143.192.97.14']"
"3dsecure.sacombank.com.vn","443","vn","['113.161.168.212']"
"3dsecure.santander.com.br","443","br","['200.220.186.70']"
"3dsecure.santander.com.br","443","us","['200.220.186.70']"
"3dsecure.securitybank.com","443","ph","['143.192.97.32']"
"3dsecure.siab.ru","443","ru","['91.220.218.145']"
"3dsecure.skbbank.ru","443","ru","['213.5.80.129']"
"3dsecure.skbbank.ru","443","us","['213.5.80.129']"
"3dsecure.slsp.sk","443","sk",""
"3dsecure.snbank.ru","443","ru","['91.227.244.78']"
"3dsecure.ukrsibbank.com","443","ua","['195.60.200.220']"
"3dsecure.ukrsibbank.com","443","us","['195.60.200.220']"
"3dsecure.vib.com.vn","443","vn","['143.192.97.52']"
"3dsecure.vietcombank.com.vn","443","vn","['103.11.172.106']"
"3dsecure.vietinbank.vn","443","vn","['203.189.28.128']"
"3dsecure.vinea.es","443","es","['80.68.129.47']"
"3dsecure.vinea.es","443","uy","['80.68.129.47']"
"3dsecure.vpbank.com.vn","443","vn","['202.74.56.220']"
"3dsecure.yesbank.in","443","in","['103.19.217.96']"
"3dsecure-1.wirecard.com","443","ca","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","de","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","gb","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","lt","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","md","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","ru","['193.104.123.126']"
"3dsecure-1.wirecard.com","443","sg","['193.104.123.126']"
"3dsecure2.bankmega.com","443","id","['114.6.148.29']"
"3dsecure2.bcc.kz","3443","kz","['91.198.63.67']"
"3dsecure2.mncbank.co.id","443","id","['114.6.98.25']"
"3dsecure-2.wirecard.com","443","de","['193.104.123.226']"
"3dsecure-cardprocess.de","443","br","['194.126.144.123']"
"3dsecure-cardprocess.de","443","de","['194.126.144.123']"
"3dsecure-cardprocess.de","443","gb","['194.126.144.123']"
"3dsecure-cardprocess.de","443","sg","['194.126.144.123']"
"3dsecure-cardprocess.de","443","ua","['194.126.144.123']"
"3dsecure-cardprocess.de","443","unknown","['194.126.144.123']"
"3d-secure-code.de","443","de","['194.126.144.112']"
"3dsecuredebit.bankmandiri.co.id","443","id","['183.91.84.145']"
"3dsecuredebit.bni.co.id","443","id","['114.8.134.178']"
"3dsecuredebit.cimbniaga.com","443","id","['183.91.84.147']"
"3dsecuredebit2.bni.co.id","443","id","['36.89.154.165']"
"3dsecureid.dbs.com","443","id","['36.37.108.33']"
"3dsecureid2.dbs.com","443","id","['114.8.134.171']"
"3dsecureid3.dbs.com","443","id","['36.89.154.163']"
"3dsecure-korporacje.mbank.pl","443","pl","['195.187.41.225']"
"3dsecureprd.fnb.co.za","443","bw","['196.11.130.168']"
"3dsecureprd.fnb.co.za","443","sz","['196.11.130.168']"
"3dsecureprd.fnb.co.za","443","za","['196.11.130.168']"
"3dsecureprd.fnb.co.za","443","zm","['196.11.130.168']"
"3dsg.dbs.com","443","hk","['203.127.2.66']"
"3dsg.dbs.com","443","sg","['203.127.2.66']"
"3dsg.dbs.com","443","tw","['203.127.2.66']"
"3dsgate.kdb.uz","443","uz","['62.209.154.118']"
"3dsmy.ocbc.com","443","my","['206.99.153.112']"
"3ds-n1.nbg.gr","443","gr","['195.78.86.51']"
"3ds-n2.nbg.gr","443","gr","['195.78.86.52']"
"3dsp.vtb.ru","443","ru","['82.196.67.37']"
"3dsp.vtb24.ru","443","ru","['82.196.67.37']"
"3ds-pay.sberbank.kz","3443","kz","['82.200.136.203']"
"3dssg.ocbc.com","443","sg","['206.99.153.111']"
"3ds-visa.cdm.co.ma","443","ma","['62.251.202.99']"
"3dverify.anb.com.sa","443","sa","['193.109.218.154']"
"4csonline.cardinalcommerce.com","443","ag","['216.150.144.198']"
"4csonline.cardinalcommerce.com","443","kn","['216.150.144.198']"
"5pointcu.org","443","us","['192.124.249.155']"
"aacsw.3ds.verifiedbyvisa.com","443","ae","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ag","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","al","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","am","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ar","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","at","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","au","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","az","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ba","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bb","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bd","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bf","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bg","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bh","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bj","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bo","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","br","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bs","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bt","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bw","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","by","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","bz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ca","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cd","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ch","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ci","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cl","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","co","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cr","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cv","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cy","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","cz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","de","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","dj","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","dk","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","dm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","do","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","dz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ec","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ee","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","eg","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","es","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","et","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","fi","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","fj","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","fr","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ga","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gb","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gd","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ge","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gh","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gr","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gt","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gu","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","gy","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","hk","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","hn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","hr","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","hu","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","id","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ie","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","il","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","in","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","iq","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","it","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","jm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","jo","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","jp","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ke","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kg","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kh","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kr","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kw","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ky","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","kz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","la","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","lb","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","lc","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","lk","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","lt","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","lv","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ly","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ma","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","md","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","me","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mk","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ml","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mm","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mn","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mt","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mu","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mw","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mx","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","my","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","mz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","na","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ne","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ng","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","ni","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","nl","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","no","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","np","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","nz","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","om","['198.241.170.31']"
"aacsw.3ds.verifiedbyvisa.com","443","pa","['198.241.170.31']"
